1577956560,30728.5745,30733.7215,30704.98649,30729.32992
1577956860,30728.1496,30748.41646,30721.96621,30725.27
1577957160,30723.38203,30737.97262,30713.99283,30723.57082
1577957460,30724.79798,30727.63029,30688.02553,30697.96426
1577957760,30697.91715,30700.27323,30686.47172,30694.00684
1577958060,30696.45655,30703.10101,30676.72863,30683.27041
1577958360,30683.31748,30692.02851,30669.15496,30684.25898
1577958660,30688.63769,30715.54944,30679.55208,30707.86229
1577958960,30708.80529,30714.41735,30693.6771,30698.10562
1578023160,30820.91507,30910.94557,30779.60113,30902.34858
1578023460,30901.48914,30921.45949,30887.69697,30892.37252
1578023760,30891.94307,30902.30083,30875.06098,30898.52923
1578024060,30896.61991,30953.28376,30896.47672,30940.06754
1578024360,30939.63677,30949.21234,30926.24092,30938.91884
1578024660,30940.59406,30986.61378,30936.33457,30978.93432
1578024960,30980.85383,31022.18086,30978.93432,30996.31454
1578025260,30998.14011,31006.79049,30970.20357,31002.99334
1578025560,31006.79049,31007.07892,30983.01356,30985.65364
1578025860,30988.48623,30988.96638,30956.87707,30971.5944
1578026160,30970.29948,30973.41706,30942.79605,30958.07503
1578026460,30958.07503,30978.93432,30953.14004,30960.71086
1578026760,30959.84817,30968.33333,30924.94979,30924.94979
1578027060,30930.7368,30954.76889,30924.94979,30952.18197
1578027360,30953.04423,30992.37588,30946.29116,30982.29362
1578027660,30982.19763,31004.05068,30969.38831,30995.3538
1578027960,31000.062,31006.79049,30983.54154,31002.75304
1578028260,31000.97498,31017.36973,30992.80812,31002.94528
1578028560,31002.94528,31010.01158,30986.37374,30996.65081
1578028860,30996.65081,31072.11216,30988.53424,31031.22983
1578029160,31031.22983,31049.34362,31023.14326,31036.62322
1578029460,31034.69679,31045.15051,31032.77061,31034.69679
1578029760,31034.69679,31064.67977,31031.9039,31061.92972
1578030060,31061.92972,31065.54831,31025.93458,31036.62322
1578030360,31036.62322,31036.62322,31009.9635,31013.5219
1578030660,31014.53186,31040.95854,31012.56009,31031.8076
1578030960,31032.77061,31039.89869,31027.95619,31028.72639
1578031260,31028.63012,31046.25893,31017.61025,31040.57313
1578031560,31042.50029,31049.77745,31031.32612,31044.33131
1578031860,31044.33131,31046.25893,31036.62322,31041.77758
1578032160,31042.40392,31088.6789,31040.47678,31080.90048
1578032460,31080.03108,31084.71673,31060.28958,31068.44378
1578032760,31067.57508,31085.82797,31061.44731,31080.03108
1578033060,31079.11344,31110.29533,31078.00268,31093.31882
1578033360,31094.47902,31096.21948,31080.03108,31089.69377
1578033660,31089.69377,31101.87731,31084.86167,31095.49426
1578033960,31097.4766,31138.09746,31097.42824,31133.25031
1578034260,31130.34275,31140.76404,31104.19907,31109.03718
1578034560,31109.03718,31121.23589,31084.86167,31090.22539
1578034860,31090.66037,31111.94076,31089.50045,31109.61785
1578035160,31107.92428,31118.71791,31102.26424,31104.19907
1578035460,31105.16657,31107.00499,31084.86167,31084.90999
1578035760,31087.47082,31090.66037,31075.49169,31088.6789
1578036060,31088.6789,31094.52736,31077.13345,31091.62702
1578036360,31091.67536,31121.57488,31090.22539,31099.36246
1578036660,31100.32966,31102.26424,31089.7421,31091.62702
1578036960,31092.59374,31092.59374,31058.98723,31062.17094
1578037260,31062.17094,31075.10542,31048.18679,31067.6716
1578037560,31068.44378,31100.81329,31062.65337,31088.72723
1578037860,31091.62702,31099.36246,31077.56806,31094.67239
1578038160,31094.52736,31096.07443,31078.5822,31090.17706
1578038460,31091.33702,31119.2021,31085.34481,31090.66037
1578038760,31088.72723,31102.11914,31085.58639,31085.82797
1578039060,31090.32205,31103.9572,31088.58225,31099.36246
1578039360,31099.36246,31121.23589,31099.36246,31104.19907
1578039660,31106.52117,31122.73718,31100.32966,31120.26739
1578039960,31120.21896,31120.60635,31089.06551,31099.3141
1578040260,31103.23163,31133.5411,31099.36246,31129.37368
1578040560,31129.37368,31132.28106,31099.36246,31104.19907
1578040860,31101.15183,31138.09746,31101.10347,31133.25031
1578041160,31133.25031,31150.70712,31115.81306,31118.86317
1578041460,31119.78316,31147.50524,31109.13395,31132.18414
1578041760,31129.37368,31152.55093,31114.11881,31119.73474
1578042060,31119.39579,31141.00648,31116.92652,31123.2215
1578042360,31123.56054,31128.40467,31085.05493,31118.18531
1578042660,31118.18531,31136.88553,31109.03718,31127.48417
1578042960,31127.0966,31142.94612,31127.0966,31129.42213
1578043260,31132.08722,31183.24836,31131.31187,31162.35587
1578043560,31162.74432,31191.32133,31157.50117,31168.47496
1578043860,31169.05785,31169.44646,31116.10352,31125.78865
1578044160,31124.52924,31127.48417,31086.79433,31103.52185
1578044460,31099.12067,31118.91158,31095.15584,31105.16657
1578044760,31103.57022,31109.61785,31089.21049,31099.36246
1578045060,31100.71656,31103.42511,31051.07902,31058.69783
1578045360,31059.61427,31083.46065,31053.3932,31077.71293
1578282360,31250,31456.23494,31226.72633,31449.50782
1578282660,31449.50782,31520.88258,31449.50782,31507.92188
1578282960,31507.87224,31581.75648,31483.07313,31569.49314
1578283260,31569.4433,31664.60847,31547.73172,31605.41274
1578283560,31600.7186,31623.55322,31530.62254,31564.66021
1578283860,31564.66021,31595.57662,31564.16205,31595.02757
1578284160,31595.02757,31614.2555,31572.43348,31605.31285
1578284460,31601.56744,31631.25548,31576.72038,31584.54947
1578284760,31579.11357,31601.56744,31521.77682,31545.74132
1578285060,31544.59696,31609.10911,31536.78766,31581.50713
1578285360,31579.76179,31595.57662,31572.63284,31583.10304
1578285660,31582.25519,31601.86704,31580.60951,31589.2887
1578285960,31588.64009,31602.56613,31577.3685,31595.77628
1578286260,31596.57493,31636.6593,31595.57662,31630.70519
1578286560,31630.65517,31645.01884,31607.11097,31611.00759
1578286860,31611.65711,31614.50537,31579.76179,31601.91697
1578287160,31599.91974,31620.55336,31599.91974,31611.55719
1578287460,31610.40804,31620.55336,31606.0121,31616.55443
1578287760,31617.55407,31645.56962,31612.60648,31642.11502
1578288060,31642.11502,31660.54827,31620.55336,31659.29533
1578288360,31656.99018,31683.01774,31634.95789,31666.71417
1578288660,31666.71417,31692.70751,31665.66128,31669.6225
1578288960,31669.6225,31679.35425,31657.94227,31675.6916
1578289260,31675.29026,31702.15194,31675.2401,31689.69451
1578289560,31690.69878,31708.28379,31689.69451,31699.84055
1578289860,31700.19226,31716.42974,31681.01024,31713.81454
1578290160,31716.83212,31743.91548,31714.87063,31738.77717
1578290460,31736.96404,31762.16491,31736.0072,31745.88058
1578290760,31745.02397,31764.18271,31745.02397,31751.12201
1578291060,31751.12201,31779.32437,31731.97901,31769.63204
1578291360,31769.22833,31788.82051,31754.09628,31760.65173
1578291660,31762.46756,31768.26953,31730.97213,31756.56686
1578291960,31757.42409,31759.13869,31748.0475,31749.05547
1578292260,31748.0475,31778.92041,31735.95684,31778.92041
1578292560,31778.36497,31784.62736,31759.89519,31780.18283
1578292860,31782.65748,31797.46288,31757.9788,31763.12333
1578293160,31763.07289,31766.20076,31752.88634,31755.55841
1578293460,31755.25589,31763.07289,31743.61319,31749.96269
1578293760,31749.96269,31767.15943,31742.00102,31762.51801
1578294060,31763.93047,31775.2347,31754.95338,31759.94563
1578294360,31759.13869,31792.40829,31752.38222,31784.67788
1578294660,31783.81918,31814.60991,31779.87984,31800.54697
1578294960,31799.68741,31811.67488,31791.09436,31803.58108
1578295260,31801.65941,31825.59574,31795.79469,31804.1374
1578295560,31804.18798,31814.86295,31791.04383,31801.55828
1578295860,31801.65941,31801.65941,31739.88529,31772.60979
1578296160,31776.29488,31780.73833,31735.95684,31755.10463
1578296460,31754.24753,31779.77884,31744.06664,31776.29488
1578296760,31775.33567,31796.50238,31766.20076,31777.50661
1578297060,31777.80956,31789.37631,31765.44396,31782.30393
1578297360,31780.23333,31782.20292,31761.96314,31770.59092
1578297660,31771.75174,31788.92156,31766.90714,31767.10897
1578297960,31771.24702,31785.08199,31754.60045,31763.17378
1578298260,31763.17378,31781.34435,31737.92094,31780.73833
1578298560,31780.73833,31780.73833,31759.99606,31770.28811
1578298860,31770.08624,31780.83933,31767.91631,31776.2444
1578299160,31776.29488,31808.48746,31772.25647,31790.33637
1578299460,31790.18478,31841.04948,31784.62736,31837.55207
1578299760,31838.00821,31838.00821,31798.06954,31812.5857
1578300060,31807.82982,31877.53925,31807.67806,31876.01505
1578300360,31875.65943,31903.01483,31857.53311,31901.33555
1578300660,31901.99707,31942.75858,31897.92663,31921.80435
1578300960,31922.21195,31929.49966,31892.84006,31914.11274
1578301260,31914.26552,31929.49966,31892.84006,31908.61373
1578301560,31910.59927,31947.86109,31907.90103,31938.67774
1578301860,31942.65654,31963.17842,31913.85811,31936.63771
1578302160,31936.73971,31943.77895,31898.48626,31913.04334
1578302460,31911.97401,31924.70877,31791.4481,31831.37013
1578302760,31834.41013,31887.70426,31823.1144,31865.40055
1578303060,31864.48671,31880.63889,31838.66711,31876.67552
1578303360,31873.98302,31908.05375,31868.44705,31897.92663
1578303660,31897.87576,31897.87576,31862.35463,31872.66234
1578303960,31873.47505,31890.90758,31867.43149,31878.60627
1578304260,31880.63889,31897.82489,31872.50996,31893.04349
1578304560,31893.04349,31903.01483,31882.67177,31897.92663
1578368760,31694.61604,32051.28205,31427.96083,31430.82547
1578369060,31431.02305,31431.17124,31359.75916,31401.31509
1578369360,31397.17425,31427.51636,31387.31952,31416.90229
1578369660,31416.90229,31416.95164,31339.12062,31367.18585
1578369960,31364.6771,31391.80266,31359.46413,31367.62861
1578370260,31367.62861,31371.41719,31344.52333,31344.52333
1578370560,31344.4742,31403.09006,31332.44349,31392.19684
1578370860,31391.85193,31436.16102,31391.70411,31427.36821
1578371160,31426.77561,31445.55203,31396.9771,31431.7146
1578371460,31432.60378,31473.80828,31427.02253,31451.48608
1578371760,31452.47531,31518.89558,31452.07961,31473.26346
1578372060,31473.80828,31476.33452,31422.82554,31436.65514
1578372360,31439.47194,31476.08683,31431.7146,31458.51094
1578372660,31460.39137,31481.73508,31456.33389,31468.60849
1578372960,31473.26346,31491.40127,31465.58845,31465.58845
1578373260,31465.53894,31486.1461,31458.41198,31464.9449
1578373560,31464.49939,31483.17224,31458.85732,31483.17224
1578373860,31483.17224,31502.90929,31461.18319,31502.21461
1578374160,31501.91689,31510.95006,31477.22623,31508.07079
1578374460,31508.12043,31565.65657,31496.06299,31549.02561
1578374760,31547.33362,31673.23358,31547.33362,31648.52415
1578375060,31653.83367,31778.81942,31648.22366,31751.92853
1578375360,31751.17241,31761.15611,31682.7166,31723.47283
1578375660,31720.95708,31772.55931,31715.8262,31751.7269
1578375960,31755.05421,31788.4163,31731.62659,31753.89462
1578376260,31753.8442,31766.20076,31701.90069,31717.28481
1578376560,31715.47414,31744.67126,31700.74497,31725.88832
1578376860,31725.88832,31727.09621,31621.45326,31631.50561
1578377160,31625.55345,31670.32459,31596.57493,31654.53507
1578377460,31655.58721,31700.79521,31652.83174,31683.72043
1578377760,31684.62393,31723.87539,31678.95282,31720.85646
1578378060,31720.85646,31738.82754,31687.18412,31709.33951
1578378360,31712.70823,31725.93865,31700.94596,31723.17092
1578378660,31723.72443,31723.72443,31685.72827,31700.74497
1578378960,31700.74497,31705.77045,31671.62856,31690.69878
1578379260,31690.69878,31695.67085,31661.70106,31686.78249
1578379560,31687.58575,31713.81454,31685.72827,31700.74497
1578379860,31699.23763,31719.9509,31690.69878,31705.21757
1578380160,31709.99309,31759.08826,31703.76007,31752.02935
1578380460,31752.07976,31801.50771,31750.56754,31750.56754
1578380760,31750.0635,31761.15611,31720.85646,31739.83492
1578381060,31738.8779,31756.11305,31720.85646,31725.93865
1578381360,31728.90821,31735.95684,31684.72432,31704.76523
1578381660,31704.16212,31743.91548,31691.15072,31731.62659
1578381960,31732.58318,31781.19284,31729.3109,31775.2347
1578382260,31771.80221,31841.6578,31771.80221,31835.0182
1578382560,31836.99459,31902.96394,31824.78546,31875.65943
1578382860,31876.31988,31884.1966,31840.8974,31882.41764
1578383160,31882.41764,31928.37826,31882.21435,31899.0459
1578383460,31897.87576,31933.32322,31880.18153,31882.77342
1578383760,31883.1292,31946.84046,31849.771,31935.26084
1578384060,31936.17874,31959.09236,31889.78889,31904.43982
1578384360,31904.43982,31918.23824,31867.43149,31906.32304
1578384660,31906.27213,31922.00815,31872.30679,31895.23055
1578384960,31897.57052,31897.57052,31781.49586,31798.52455
1578385260,31798.52455,31832.94073,31748.0475,31815.47027
1578385560,31810.61234,31857.12716,31778.21349,31835.98103
1578385860,31833.49807,31844.59836,31798.52455,31821.84856
1578386160,31825.79831,31893.85724,31822.70932,31849.56812
1578386460,31849.31452,31877.18359,31802.56965,31829.09052
1578386760,31829.7997,31845.10541,31802.56965,31833.9541
1578387060,31831.72477,31856.67047,31784.3748,31850.98834
1578387360,31851.39414,31864.89285,31810.96651,31825.29188
1578387660,31821.89919,31821.89919,31766.20076,31796.60349
1578387960,31794.48048,31829.59707,31791.4481,31808.53805
1578388260,31808.63923,31842.36754,31805.90763,31827.6216
1578388560,31824.27906,31867.32993,31824.27906,31839.93428
1578388860,31836.99459,31855.24975,31784.47583,31814.71112
1578389160,31811.2701,31835.17022,31795.4914,31795.4914
1578389460,31797.10901,31846.11955,31773.31645,31811.82668
1578389760,31811.67488,31823.82331,31772.30694,31778.06201
1578390060,31780.48583,31781.34435,31741.74913,31750.16431
1578390360,31746.23331,31758.28137,31718.84417,31722.8187
1578390660,31722.8187,31746.03175,31710.34502,31723.97603
1578390960,31723.97603,31750.0131,31723.92571,31746.03175
1578455160,32066.69873,32287.43567,32066.69873,32253.69466
1578455460,32249.22199,32255.67135,32073.3839,32144.0568
1578455760,32141.47391,32181.40012,32092.42619,32127.43024
1578456060,32126.3981,32167.78718,32085.01245,32134.19239
1578456360,32133.77935,32150.20576,32107.88249,32115.10052
1578456660,32112.26448,32127.48185,31878.60627,31911.10842
1578456960,31908.51191,31986.89817,31788.0121,31938.67774
1578457260,31939.2898,32020.49312,31924.60685,31983.52209
1578457560,31984.64737,32018.44262,31921.04012,32015.11113
1578457860,32013.67624,32049.07354,31994.88082,32045.11953
1578458160,32043.32257,32050.2548,31982.60146,31985.15889
1578458460,31985.72157,32024.38978,31953.98626,31999.48801
1578458760,32000,32002.04813,31875.81184,31930.57017
1578459060,31930.62115,31956.89654,31907.34108,31941.63624
1578459360,31939.74886,31979.5331,31923.38388,31959.09236
1578459660,31958.07101,31989.45628,31948.42247,31969.30946
1578459960,31971.14923,32005.53056,31964.2001,31982.95948
1578460260,31984.49392,32009.01374,31976.51645,32006.14518
1578460560,32005.22325,32020.33932,31941.43219,31969.82049
1578460860,31969.41167,32003.5844,31966.29474,32000
1578461160,32002.15054,32044.91415,31995.85334,32040.90983
1578461460,32042.03916,32042.65518,32001.99692,32007.52817
1578461760,32009.1162,32081.10102,32007.32328,32058.11495
1578462060,32061.50679,32096.34038,32058.52605,32090.82988
1578462360,32088.3585,32102.72873,32063.35719,32066.69873
1578462660,32072.76669,32091.75675,32064.02545,32083.26248
1578462960,32087.27739,32120.87729,32072.14951,32091.65376
1578463260,32096.23736,32130.57867,32083.41688,32124.74682
1578463560,32124.59202,32136.72247,32085.78455,32104.89311
1578463860,32107.88249,32122.27021,32093.04415,32114.327
1578464160,32114.327,32139.82108,32104.79003,32109.84135
1578464460,32107.98558,32110.40843,32038.1382,32101.49208
1578464760,32101.80123,32105.61463,32060.94144,32079.5573
1578465060,32082.13025,32097.93723,32062.58617,32084.75509
1578465360,32086.24783,32126.44971,32084.29185,32118.19496
1578465660,32112.31604,32113.55353,32079.04276,32102.72873
1578465960,32105.3054,32132.64355,32100.66769,32121.28999
1578466260,32123.35368,32123.35368,32070.55522,32085.47571
1578466560,32087.43183,32089.13077,32056.93311,32080.07186
1578466860,32080.07186,32084.13744,31984.64737,32006.35006
1578467160,32006.35006,32028.13351,31926.44148,31959.1945
1578467460,31956.84548,31988.17717,31948.98386,31974.06264
1578467760,31973.96041,31973.96041,31939.2898,31952.4037
1578468060,31953.78205,31995.90452,31952.96524,31975.03389
1578468360,31975.44286,31981.06721,31948.88179,31975.44286
1578468660,31975.5451,31979.5331,31896.19702,31911.00658
1578468960,31912.78873,31974.42046,31893.85724,31966.49911
1578469260,31966.49911,32010.24328,31959.39878,31981.62975
1578469560,31984.64737,32041.37182,31980.6581,32025.51793
1578469860,32021.51846,32024.59489,31976.66982,31994.88082
1578470160,31996.8771,32005.3769,31974.36935,31977.48785
1578470460,31976.56757,31986.69354,31916.25176,31947.91212
1578470760,31948.88179,31988.6888,31948.88179,31963.2295
1578471060,31965.47728,32004.40381,31958.07101,31984.34047
1578471360,31991.86127,32017.77627,31954.90524,31967.06114
1578471660,31964.2001,31978.66384,31943.82997,31972.98922
1578471960,31972.98922,31994.88082,31963.07625,31980.60696
1578472260,31979.5331,31979.5331,31913.70534,31942.91163
1578472560,31943.62589,31979.5331,31930.11137,31937.60669
1578472860,31936.73971,31939.69785,31806.46403,31900.0126
1578473160,31899.14765,31931.69173,31880.33398,31930.51919
1578473460,31931.33486,31957.04973,31900.97936,31917.7798
1578473760,31918.1873,31929.0409,31889.78889,31928.53118
1578474060,31928.78604,31945.76886,31903.7782,31921.3458
1578474360,31923.38388,31926.90017,31842.06337,31871.03704
1578474660,31870.52916,31896.90919,31848.14803,31866.36521
1578474960,31863.4714,31877.59005,31821.79793,31856.26453
1578475260,31855.96009,31880.99462,31758.13008,31789.62895
1578475560,31795.3903,31795.3903,31704.56419,31756.31474
1578475860,31761.10567,31830.66088,31725.93865,31806.61578
1578476160,31802.87307,31821.79793,31788.4163,31796.50238
1578476460,31796.50238,31816.7356,31790.84169,31801.25488
1578476760,31805.35125,31821.79793,31787.25426,31803.68223
1578477060,31803.53051,31813.59777,31786.74906,31808.33569
1578477360,31809.75223,31825.49445,31798.52455,31820.73471
1578541560,31445.55203,31485.99739,31269.54346,31326.84868
1578541860,31321.20681,31385.54633,31298.90454,31337.59838
1578542160,31339.36616,31397.12497,31335.97809,31377.81557
1578542460,31381.26193,31422.82554,31369.8426,31416.65554
1578542760,31411.96796,31438.78005,31403.63246,31416.31009
1578543060,31415.02706,31416.90229,31376.48646,31382.34523
1578543360,31382.29599,31406.93654,31353.90881,31406.54198
1578543660,31403.63246,31430.03517,31382.59145,31420.01172
1578543960,31415.22445,31419.81428,31395.69565,31396.9771
1578544260,31396.9771,31401.80812,31373.63172,31396.87852
1578544560,31392.29539,31409.99466,31389.28997,31403.78039
1578544860,31402.99145,31402.99145,31372.54902,31382.39448
1578545160,31381.9513,31382.34523,31334.30887,31334.30887
1578545460,31334.25978,31336.17448,31308.70382,31319.49012
1578545760,31319.49012,31345.21108,31298.90454,31307.72362
1578546060,31305.81239,31308.70382,31275.41127,31279.81357
1578546360,31283.87457,31283.87457,31250.97659,31259.71982
1578546660,31255.22548,31261.23451,31215.85766,31245.41083
1578546960,31245.36202,31263.04255,31225.605,31230.48095
1578547260,31230.28588,31275.06892,31224.24,31272.72159
1578547560,31272.96608,31272.96608,31238.13927,31250.04883
1578547860,31250,31250.14649,31226.58006,31239.06633
1578548160,31239.74946,31255.86047,31235.40721,31248.53522
1578548460,31249.02347,31255.81163,31240.23743,31245.11795
1578548760,31245.11795,31253.32067,31229.79822,31250.73244
1578549060,31250.43946,31270.76574,31246.14305,31254.78589
1578549360,31254.73705,31264.75306,31245.3132,31256.15356
1578549660,31256.25125,31263.67786,31242.23826,31246.04542
1578549960,31246.04542,31246.09424,31197.15981,31230.04205
1578550260,31230.04205,31230.48095,31169.39789,31185.63091
1578550560,31189.32701,31209.52515,31172.06983,31199.25247
1578550860,31199.30114,31203.19521,31186.45759,31195.26206
1578551160,31193.65646,31200.46926,31160.46236,31174.11052
